4650
1604
4621
4616
7097
4612
2606
7100
6301
7122
8825
3043
8823
4581
8819
7162
1551
9109
170
9110
4552
7197
7198
7199
7211
7088
7081
4518
9605
1989
4734
1654
7002
8860
4703
6377
1649
9423
2018
4676
4674
6346
2036
4663
9092
9598
1624
5730
7054
1620
5345
2038
4522
3083
4332
4416
3139
7368
9394
3142
5407
5418
7397
6214
9385
6189
7418
6159
1414
9680
135
1413
3166
303
7457
1894
9153
5473
1384
7358
7341
6269
1457
1519
7241
5377
159
4486
9643
1510
3099
9402
6266
7267
7278
2070
7283
1489
1487
7298
6260
7313
5384
4434
8771
6236
2960
6989
1664
2769
5062
5060
6638
2714
5042
268
535
243
6661
8977
1840
5185
8971
6678
6685
5016
542
1920
6513
545
4995
1947
6703
1918
5078
1983
1858
1893
1895
265
508
511
6565
9474
1907
1888
9461
5117
1882
5145
6596
9482
5099
9484
6599
1874
527
8995
1909
6627
6713
1803
1796
2828
6846
8911
6869
2901
6877
6882
2908
4841
210
578
2674
5247
1961
1716
6920
6922
2937
6923
8886
1675
1673
6970
8873
1740
8914
5240
6779
9523
2696
1791
6761
554
8943
6768
4938
4936
228
6465
220
1764
9537
8932
272
5223
6814
4912
6450
6828
8917
2135
6157
1374
5655
3839
8210
799
9828
964
8220
40
2440
2432
9834
9256
3491
8562
3801
950
8235
3506
34
3782
8242
8251
8259
32
3770
971
5871
336
8182
1070
2137
8036
8048
766
1048
8080
3914
331
9806
5627
8122
3883
1017
8526
9321
8156
3865
988
789
2298
3468
9248
2332
8269
8483
3690
3676
12
3569
8318
9886
5771
2363
3665
8330
9891
5758
8351
3657
8354
3648
356
8374
3600
9900
8441
8391
854
3612
8461
8463
5672
8310
2345
3753
28
363
3743
3740
9859
9860
9861
3526
3529
8479
3535
8477
8292
3538
8293
8295
9277
3717
904
8309
8466
1075
2450
9745
312
9188
701
9190
3285
410
5544
6038
4140
1252
8657
2495
3310
2489
5559
5998
1236
715
1228
1223
4109
9206
4100
720
4188
6048
5987
4200
5487
1367
7542
4303
1345
5507
7572
835
9170
3238
4232
3250
8698
118
4219
6049
7596
7597
693
4213
4212
1309
1307
2476
5137
5939
3382
5589
9769
4021
3402
3972
8001
5952
7946
5914
7891
3383
4005
8587
7948
9230
3993
7996
7997
3986
394
5976
8610
8630
1191
3413
1184
8616
2281
1178
3963
8613
4072
1168
9341
9327
7876
5581
3361
9237
2009
2160
5905
2518
5253
6466
440
5917
9058
2292
2236
6246
1919
5778
9304
2243
6295
5997
9407
5278
5294
8427
9469
8898
4473
1243
8171
55
8529
6998
777
1652
3423
8021
2986
1090
8575
7380
7037
4122
4629
4408
9661
7099
1594
8642
171
3334
154
1708
8753
3744
1398
5133
686
2742
9489
3660
3256
3540
7641
7646
8607
1779
8187
8278
3287
952
1772
689
7784
9194
2170
7751
9191
2176
6080
2214
702
1288
1240
